timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence
2021-07-11 18:02:37-07:00,10.876873210072517,79.08955693244934,0.6921799999999999,-20.0,-20.0,24.48,24.48,131,30,,
2021-07-11 18:02:38-07:00,10.87685041129589,79.08948183059692,0.70037,-20.0,-20.0,24.732,24.732,131,30,,
2021-07-11 18:02:39-07:00,10.876786708831787,79.08948183059692,0.70741,-20.0,-20.0,24.048,24.048,131,30,,
2021-07-11 18:02:40-07:00,10.876825600862503,79.08936381340027,0.7140700000000001,-20.0,-20.0,23.976000000000003,23.976000000000003,131,30,,
2021-07-11 18:02:41-07:00,10.876775309443474,79.08933699131012,0.7202799999999999,-20.0,-20.0,24.984,24.984,131,30,,
2021-07-11 18:02:42-07:00,10.876710936427116,79.08933699131012,0.7273099999999999,-20.0,-20.0,24.336,24.336,131,30,,
2021-07-11 18:02:43-07:00,10.876641869544983,79.08934235572815,0.735,-20.0,-20.0,24.12,24.12,132,30,,
2021-07-11 18:02:44-07:00,10.876647904515266,79.08926725387573,0.74309,-20.0,-20.0,24.12,24.12,132,30,,
2021-07-11 18:02:45-07:00,10.876663327217102,79.08915996551514,0.75028,-20.0,-20.0,25.884,25.884,133,30,,
2021-07-11 18:02:46-07:00,10.87668813765049,79.08905804157257,0.75789,-20.0,-20.0,27.396,27.396,133,30,,
2021-07-11 18:02:47-07:00,10.876683443784714,79.08899366855621,0.76475,-20.0,-20.0,25.92,25.92,133,30,,
2021-07-11 18:02:48-07:00,10.876712948083878,79.08890783786774,0.77191,-20.0,-20.0,25.776,25.776,134,29,,
2021-07-11 18:02:49-07:00,10.876712948083878,79.08883810043335,0.7788099999999999,-20.0,-20.0,25.488,25.488,133,29,,
2021-07-11 18:02:50-07:00,10.876681432127953,79.08879518508911,0.78499,-20.0,-20.0,25.488,25.488,133,29,,
2021-07-11 18:02:51-07:00,10.876668021082878,79.08874154090881,0.7915099999999999,-20.0,-20.0,25.452,25.452,133,29,,
2021-07-11 18:02:52-07:00,10.876663327217102,79.08867180347443,0.79796,-20.0,-20.0,24.12,24.12,133,29,,
2021-07-11 18:02:53-07:00,10.876635164022446,79.08862352371216,0.8044199999999999,-20.0,-20.0,24.624,24.624,134,29,,
2021-07-11 18:02:54-07:00,10.876696184277534,79.08848941326141,0.81123,-20.0,-20.0,24.516,24.516,134,29,,
2021-07-11 18:02:55-07:00,10.876608341932297,79.08851087093353,0.81768,-20.0,-20.0,23.220000000000002,23.220000000000002,135,29,,
2021-07-11 18:02:56-07:00,10.876668021082878,79.08833384513855,0.82404,-20.0,-20.0,22.896,22.896,136,29,,
2021-07-11 18:02:57-07:00,10.87660364806652,79.08838212490082,0.83231,-20.0,-20.0,22.824,22.824,137,29,,
2021-07-11 18:02:58-07:00,10.876596942543983,79.08831238746643,0.83921,-20.0,-20.0,24.336,24.336,137,29,,
2021-07-11 18:02:59-07:00,10.876566097140312,79.08824265003204,0.84601,-20.0,-20.0,24.48,24.48,137,29,,
2021-07-11 18:03:00-07:00,10.876518487930298,79.08816754817963,0.85302,-20.0,-20.0,25.236,25.236,138,29,,
2021-07-11 18:03:01-07:00,10.87652787566185,79.08809244632721,0.8613,-20.0,-20.0,25.956,25.956,138,29,,
2021-07-11 18:03:02-07:00,10.876456797122955,79.0881085395813,0.86936,-20.0,-20.0,25.38,25.38,138,29,,
2021-07-11 18:03:03-07:00,10.876433327794075,79.08806025981903,0.87563,-20.0,-20.0,25.272,25.272,137,29,,
2021-07-11 18:03:04-07:00,10.876435339450836,79.08796906471252,0.88273,-20.0,-20.0,25.56,25.56,137,29,,
2021-07-11 18:03:05-07:00,10.876403152942657,79.08792078495026,0.8887999999999999,-20.0,-20.0,25.92,25.92,137,29,,
2021-07-11 18:03:06-07:00,10.876433327794075,79.08784031867981,0.89611,-20.0,-20.0,26.316,26.316,138,29,,
